thumb_angle,thumb_percent,index_angle,index_percent,middle_angle,middle_percent,ring_angle,ring_percent,pinky_angle,pinky_percent,timestamp
154.2204806735023,86.88192269400918,163.33802932082997,98.81287808630712,171.31546421201375,100.0,171.5060886725282,100.0,172.99542658283877,100.0,1728847098.8341372
151.89372441996466,77.57489767985862,32.06463519476603,5.0461679962614525,28.902284738503948,9.116252287543572,149.2120248308506,88.007885134984,173.91463571367072,100.0,1728847098.90055
158.49400474755402,100.0,29.69111019795045,3.3507929985360363,21.299805973751212,4.131020310656532,97.92229207675601,54.375273492954754,163.92832576665663,97.65791853551255,1728847098.9675689
160.83702476534123,100.0,30.639333149172675,4.028095106551911,21.503518419469582,4.264602242275136,67.53689089215455,34.45042025715052,167.11295944641174,99.74620291567983,1728847099.0356
154.45493971781852,87.81975887127408,30.078255143164757,3.6273251022605404,21.51184770529532,4.270064069046112,61.56345237676792,30.533411394601917,169.96401999562522,100.0,1728847099.1005619
154.53717025080553,88.14868100322212,32.6549273174978,5.467805226784144,23.24608305601565,5.40726757771518,58.13037329371744,28.282211995880292,170.77370421403015,100.0,1728847099.1660988
158.50548484369557,100.0,32.18926704618414,5.135190747274388,22.433698245183194,4.874556226349636,58.94724443476495,28.817865203124555,172.60655096143,100.0,1728847099.233637
159.41384527376195,100.0,31.191049952192863,4.422178537280616,21.99769472697832,4.588652279985784,48.76879168031544,22.143469954305207,171.2601029088918,100.0,1728847099.294726
157.6155199783891,100.0,31.416062635718202,4.582901882655858,22.408370155946358,4.857947643243513,49.4006377207851,22.557795226744325,174.13715612127305,100.0,1728847099.335147
159.70020910455798,100.0,29.846156670398948,3.4615404788563913,21.252769016225177,4.100176404082083,43.00567591403111,18.364377648544988,174.1942870458144,100.0,1728847099.401095
160.69789510112773,100.0,28.083527708216128,2.202519791582948,20.92721480829215,3.8866982349456713,33.72046930220562,12.275717575216802,171.60656904297184,100.0,1728847099.4673998
160.91554250865818,100.0,25.933177417638422,0.6665552983131587,20.13456576198184,3.366928368512682,76.34590037671688,40.226819919158615,177.33792893446525,100.0,1728847099.533133
162.1138625498922,100.0,168.28137029327732,100.0,167.7933598224978,100.0,169.93499840249862,100.0,175.82597649840739,100.0,1728847099.600039
167.89391756460452,100.0,170.5514888110756,100.0,172.9739131249181,100.0,175.291772931874,100.0,176.86674096578867,100.0,1728847099.666922
167.55825546959875,100.0,171.17512454918386,100.0,172.927182543317,100.0,176.67984223669686,100.0,177.07837267963538,100.0,1728847099.733463
169.60330351612953,100.0,170.98368367472796,100.0,173.9227941204812,100.0,177.43763605784903,100.0,176.72236959725367,100.0,1728847099.801124
166.0340475680676,100.0,170.9997735356271,100.0,174.1867779828725,100.0,177.94524987407317,100.0,176.97432490741255,100.0,1728847099.867567
116.67880389413271,0.0,171.94715940721915,100.0,174.67694759836345,100.0,177.81115031996194,100.0,177.52116366229563,100.0,1728847099.933228
102.85525708227995,0.0,170.95456108363106,100.0,174.44919098554388,100.0,177.64090667785374,100.0,176.56255556040506,100.0,1728847100.0011148
108.62911087993913,0.0,171.00889668031422,100.0,174.54638236628546,100.0,176.30833905983656,100.0,177.62793931393907,100.0,1728847100.0667489
110.6225310228704,0.0,171.1246137895822,100.0,175.3016316011793,100.0,176.76603142066608,100.0,176.61531914038852,100.0,1728847100.1339378
110.90538888041753,0.0,171.4821518754257,100.0,175.24979361492703,100.0,176.1255329401364,100.0,177.16513465254624,100.0,1728847100.2015722
111.11295228570282,0.0,170.28730365206115,100.0,174.59600389147226,100.0,175.70265864733733,100.0,176.85851978706262,100.0,1728847100.266266
110.17980177858601,0.0,170.07068771822216,100.0,174.38514925957202,100.0,175.4480122087604,100.0,176.58993251889348,100.0,1728847100.329955
110.17267436767872,0.0,169.3714497877237,100.0,173.44361966977078,100.0,175.1622690929197,100.0,176.4936035651988,100.0,1728847100.3675148
108.61935316170606,0.0,169.6607193078726,100.0,173.61040863120715,100.0,174.94200480003335,100.0,177.63996193737492,100.0,1728847100.433934
101.8651980878103,0.0,170.36334210269527,100.0,173.4068191582327,100.0,175.0021158822598,100.0,179.3678409185209,100.0,1728847100.500392
118.2973598322495,0.0,168.22820504119673,100.0,171.68006556975905,100.0,175.0860648491952,100.0,178.3277084454691,100.0,1728847100.5668852
133.24797864025592,2.991914561023691,165.78388648516884,100.0,167.4290367989999,99.95346675344256,171.3641635255402,100.0,178.63334980201478,100.0,1728847100.633558
