timestamp,thumb,index,middle,ring,pinky,ch_1_raw,ch_1_ema_1,ch_1_ema_2,ch_1_ema_4,ch_1_ema_8,ch_1_ema_16,ch_1_ema_32,ch_1_ema_64,ch_1_ema_128,ch_2_raw,ch_2_ema_1,ch_2_ema_2,ch_2_ema_4,ch_2_ema_8,ch_2_ema_16,ch_2_ema_32,ch_2_ema_64,ch_2_ema_128,ch_3_raw,ch_3_ema_1,ch_3_ema_2,ch_3_ema_4,ch_3_ema_8,ch_3_ema_16,ch_3_ema_32,ch_3_ema_64,ch_3_ema_128,ch_4_raw,ch_4_ema_1,ch_4_ema_2,ch_4_ema_4,ch_4_ema_8,ch_4_ema_16,ch_4_ema_32,ch_4_ema_64,ch_4_ema_128,ch_5_raw,ch_5_ema_1,ch_5_ema_2,ch_5_ema_4,ch_5_ema_8,ch_5_ema_16,ch_5_ema_32,ch_5_ema_64,ch_5_ema_128,ch_6_raw,ch_6_ema_1,ch_6_ema_2,ch_6_ema_4,ch_6_ema_8,ch_6_ema_16,ch_6_ema_32,ch_6_ema_64,ch_6_ema_128,ch_7_raw,ch_7_ema_1,ch_7_ema_2,ch_7_ema_4,ch_7_ema_8,ch_7_ema_16,ch_7_ema_32,ch_7_ema_64,ch_7_ema_128,ch_8_raw,ch_8_ema_1,ch_8_ema_2,ch_8_ema_4,ch_8_ema_8,ch_8_ema_16,ch_8_ema_32,ch_8_ema_64,ch_8_ema_128
16969,0.9451129,0.6069249,0.69691247,0.78014374,0.9722484,15.057961,15.057961,12.053339,10.619652,10.497691,10.484743,11.04532,12.368054,13.346075,0.08094928,0.08094928,0.353163,0.81599015,1.2743841,1.7445806,2.122762,2.3584967,2.5475125,4.092132,4.092132,6.1018324,6.759605,6.634006,6.2369943,6.1780005,6.3076363,6.4638796,-1.7075455,1.7075455,1.6483666,1.77928,2.151496,2.7365544,3.320159,3.6861985,3.866986,-1.3884877,1.3884877,1.9104531,2.4688845,2.7886753,2.8847077,2.9054325,2.9562652,3.0899894,-11.305027,11.305027,8.841667,7.3509445,6.4450836,5.818391,5.5284634,5.4979,5.678132,7.920561,7.920561,11.005835,11.723028,10.925007,10.124162,9.968488,10.408211,10.531965,32.97939,32.97939,23.714663,18.46125,17.154778,17.477789,17.942526,18.087673,18.242908
16977,0.9458173,0.6070982,0.69636655,0.751966,0.97204655,-11.435001,11.435001,13.680026,13.491903,12.56068,11.711801,11.648692,12.603584,13.436759,-1.3869263,1.3869263,1.8689516,1.8260281,1.7830913,1.9442,2.1891942,2.3797305,2.5528018,5.759891,5.759891,5.118909,5.3864946,5.760585,5.81417,5.9549036,6.1833277,6.3955836,-4.7003236,4.7003236,3.3745584,2.5831566,2.391039,2.7105415,3.2296016,3.6152356,3.8248563,4.723475,4.723475,3.7177107,3.1631596,3.0138803,2.9680927,2.941525,2.9703143,3.092634,8.98526,8.98526,8.60619,8.004742,7.1661873,6.3500834,5.841743,5.660475,5.754943,-18.256601,18.256601,16.355618,14.721544,12.969505,11.413451,10.662039,10.736763,10.694397,-7.7764897,7.7764897,11.022305,13.215904,14.596924,16.018375,17.12549,17.660835,18.02219
16985,0.9465255,0.6043164,0.69272006,0.74142915,0.9723454,0.9913729,0.9913729,2.9855733,6.1226625,8.444585,9.610693,10.545752,11.978402,13.093985,2.9369693,2.9369693,2.4969978,2.1900237,1.9890423,2.0139625,2.1947696,2.3703754,2.5425527,-6.3378363,6.3378363,5.248239,4.9648595,5.2465096,5.484422,5.755459,6.06464,6.3282695,5.1497245,5.1497245,3.935019,3.126898,2.6895285,2.7754202,3.194618,3.571668,3.7957337,1.6729485,1.6729485,1.9511714,2.264534,2.523817,2.7051148,2.805491,2.8985527,3.0524585,-0.17109054,0.17109054,3.3506806,5.412951,6.1467476,6.029193,5.7497087,5.6287904,5.7371607,5.7319384,5.7319384,9.729727,12.010968,12.301516,11.471339,10.804368,10.811608,10.735229,16.088425,16.088425,17.459309,17.142807,16.690214,16.937214,17.499027,17.825077,18.095518
16993,0.9454851,0.61070126,0.6969142,0.8042432,0.9708093,-16.637619,16.637619,14.418152,12.093456,11.134893,10.838637,11.081786,12.166426,13.154757,-1.1975647,1.1975647,1.4916652,1.7165465,1.792808,1.9031065,2.1159167,2.3194053,2.5114546,-4.169229,4.169229,3.5481105,3.6553667,4.2445774,4.8470225,5.3791695,5.8503494,6.2109447,3.2134156,3.2134156,3.897293,3.834265,3.3660402,3.1544206,3.3514943,3.630978,3.8192828,-5.733268,5.733268,4.1645894,3.2442024,2.8985128,2.8392384,2.855389,2.9161901,3.0560582,0.5919769,0.5919769,2.1505961,3.6797922,4.926123,5.409993,5.4642587,5.491634,5.664858,5.7865205,5.7865205,5.490858,7.2348223,9.15696,9.86964,10.026578,10.408654,10.532567,-34.2862,34.2862,26.419308,21.637562,18.977196,17.977726,17.935694,18.017649,18.181738
17001,0.9454399,0.6185238,0.70251304,0.7852197,0.97241414,20.228033,20.228033,21.02323,18.855583,15.84782,13.59096,12.525943,12.848242,13.47134,4.4105134,4.4105134,3.3097496,2.6021223,2.2230597,2.0956798,2.1866968,2.341909,2.5165527,-5.4635587,5.4635587,4.2829566,3.7674136,3.973437,4.531482,5.141146,5.6970367,6.1214767,5.1103415,5.1103415,4.015014,3.6135664,3.3080568,3.1388683,3.3121374,3.5917091,3.7930295,-0.07326978,0.07326978,0.9973144,1.7218157,2.147498,2.4460006,2.6486547,2.806934,2.9965305,-5.4761086,5.4761086,4.1688156,3.81662,4.414008,4.986566,5.225391,5.3648405,5.5946374,17.736849,17.736849,15.75326,13.283362,12.062049,11.320874,10.773244,10.769085,10.711438,23.486185,23.486185,19.679249,18.357216,17.544096,17.267029,17.529266,17.794365,18.061073
17009,0.94594395,0.6115634,0.7000439,0.8259217,0.9671805,14.7425585,14.7425585,15.37261,16.150024,15.358439,13.814314,12.769112,12.953922,13.5057955,-2.758075,2.758075,2.2788167,2.118132,2.0139918,1.9898608,2.1153665,2.2945821,2.4868553,1.5342438,1.5342438,1.6057692,2.0855868,2.827893,3.7584786,4.6572733,5.413418,5.9642744,-9.206189,9.206189,6.6918325,5.1002812,4.1311927,3.5774083,3.5085187,3.6718771,3.8264956,3.42879,3.42879,2.6607394,2.276562,2.2664423,2.4310658,2.6127932,2.7777965,2.9756324,-1.2456803,1.2456803,2.0021634,2.6374445,3.4980824,4.3597894,4.868218,5.173187,5.4904823,-3.6071002,3.6071002,6.5634127,8.825834,9.971509,10.363187,10.342586,10.550755,10.603216,-8.162032,8.162032,11.319049,13.859812,15.297744,16.12765,16.909218,17.462664,17.88545
17017,0.94363487,0.6136817,0.6994521,0.7621406,0.97175974,-15.163444,15.163444,15.500629,15.857674,15.525583,14.259736,13.130971,13.129931,13.57836,2.40014,2.40014,2.1444716,2.0370543,1.9781759,1.9675857,2.0867906,2.2684762,2.4675524,-3.5261686,3.5261686,5.0916185,4.9286933,4.487288,4.5379734,4.980057,5.537787,6.0114403,2.7948587,2.7948587,4.410414,4.9019747,4.5230265,3.9565163,3.7276056,3.777438,3.87598,2.0951624,2.0951624,3.5463824,3.6599147,3.278626,3.0052295,2.9076514,2.9227567,3.0439045,0.11159347,0.11159347,0.9477374,1.6970671,2.647162,3.7114725,4.46953,4.950517,5.3679905,5.063689,5.063689,5.7660503,6.996645,8.449292,9.439848,9.859362,10.290179,10.469576,-4.985326,4.985326,5.0937037,7.5371428,10.760637,13.382031,15.355162,16.626741,17.447653
17025,0.9523332,0.6085543,0.6936385,0.7745811,0.9711156,-23.420591,23.420591,22.190104,20.31941,18.371994,16.124714,14.2506075,13.706424,13.857105,-2.0462997,2.0462997,1.8267413,1.7940676,1.8258374,1.8773599,2.0229862,2.2240853,2.4387617,-4.9496174,4.9496174,4.739908,4.698559,4.4945583,4.5238023,4.9187098,5.471888,5.963283,-1.0028626,1.0028626,1.8430573,2.9050474,3.4913497,3.518036,3.5255973,3.6712658,3.8192854,-5.320877,5.320877,4.7273364,4.2948465,3.7771502,3.3328798,3.089749,3.0148687,3.0867357,-3.2362046,3.2362046,2.8033655,2.489265,2.7409863,3.5228102,4.278818,4.82268,5.2901363,4.591865,4.591865,3.7531762,4.4109,6.171584,7.9135275,8.991929,9.814846,10.222167,10.868881,10.868881,11.278058,10.804388,11.620739,13.316375,15.097078,16.418888,17.317421
17033,0.9481902,0.609547,0.7010265,0.8125191,0.96807814,-11.103353,11.103353,13.108339,15.256109,16.101751,15.373867,14.078756,13.652453,13.825481,3.4860613,3.4860613,3.2874963,2.8616118,2.4706872,2.2269807,2.1913176,2.2986455,2.470009,9.769503,9.769503,8.124955,6.771403,5.7340508,5.178317,5.2107115,5.586585,6.005818,7.1203833,7.1203833,7.430062,6.570595,5.6219683,4.7343564,4.177691,4.0005045,3.9823973,7.4318056,7.4318056,5.4953694,4.5356855,3.9485672,3.476407,3.1809852,3.0629535,3.1080563,-2.98021,2.98021,3.9962091,3.9219704,3.640999,3.88643,4.3915124,4.8500266,5.2902,2.3172572,2.3172572,6.004343,6.880711,7.3925295,8.322027,9.111144,9.833955,10.221246,-13.340388,13.340388,12.491131,11.75771,11.8178,13.0320215,14.731728,16.149137,17.152464
17041,0.94359773,0.6188588,0.7007075,0.76800656,0.9732947,1.7507927,1.7507927,8.022662,12.02342,14.328841,14.697268,13.913272,13.603648,13.798085,-2.7883158,2.7883158,3.0703526,3.0594006,2.7723932,2.4571285,2.3195357,2.3587217,2.4953647,-8.4593935,8.4593935,7.5648804,6.9257755,6.143899,5.5044284,5.3729057,5.6455956,6.0224204,-11.815625,11.815625,11.129589,9.712763,7.914261,6.2096844,5.0245266,4.447364,4.209754,-10.135234,10.135234,7.5103803,5.8413386,4.7521057,3.965707,3.4579782,3.2084029,3.1793842,15.296678,15.296678,15.694679,12.98768,9.531852,7.185714,6.0969467,5.7049236,5.7116523,-39.41485,39.41485,38.17018,30.367584,21.962578,16.360327,13.305211,11.957469,11.288946,28.546614,28.546614,33.57126,29.855883,23.722279,19.64826,18.099865,17.814041,17.970684
17049,0.9472474,0.6093429,0.6942653,0.78352344,0.97198254,8.960754,8.960754,10.651127,12.001489,13.60392,14.265209,13.790934,13.563167,13.772517,-4.761711,4.761711,5.059208,4.6731386,3.9358497,3.1942415,2.7309518,2.5694678,2.5984356,-6.731715,6.731715,6.822611,6.7997646,6.374818,5.775431,5.532189,5.7111797,6.044128,0.4786752,0.4786752,4.3464956,6.702084,7.064602,6.1944857,5.177947,4.567142,4.279338,-2.9022534,2.9022534,3.8073912,4.384898,4.327063,3.9138412,3.4933765,3.2426105,3.1978598,-2.5018198,2.5018198,5.3934207,7.8165164,7.8634553,6.814448,6.039648,5.702176,5.710821,-3.1670089,3.1670089,16.452492,23.107159,21.845356,17.827871,14.520879,12.685826,11.684443,50.750824,50.750824,43.256226,37.196026,30.055744,23.926758,20.506563,19.060122,18.595581
17057,0.94511485,0.6056669,0.6933015,0.8057564,0.9694668,20.828379,20.828379,20.977867,19.033417,17.453812,16.316706,14.946117,14.175196,14.077546,3.8357265,3.8357265,3.3756752,3.4935217,3.432744,3.0578952,2.7081134,2.5662096,2.5955672,-1.7373859,1.7373859,2.478372,3.7498808,4.6796045,4.9633894,5.1312323,5.4940147,5.9237065,0.07020115,0.07020115,3.619913,5.7782125,6.692713,6.2744594,5.3652873,4.7072754,4.3610134,0.025645643,0.025645643,0.65158206,1.8171785,2.7877595,3.1488957,3.1384935,3.0753,3.1143906,-5.248491,5.248491,5.83643,6.7905636,7.275144,6.734782,6.0931597,5.751427,5.7358727,33.03517,33.03517,33.92237,32.409184,28.389137,22.470707,17.39638,14.285159,12.528843,-27.908709,27.908709,30.754662,32.48407,30.094723,25.341413,21.668842,19.749352,18.96047
17065,0.9485351,0.61005896,0.6955204,0.79135984,0.96962243,-0.5633511,0.5633511,6.7632103,11.458682,13.838933,14.664626,14.262845,13.878054,13.931792,-1.046208,1.046208,1.8102486,2.472869,2.882857,2.8483987,2.6422088,2.5419102,2.5825982,-5.8172393,5.8172393,4.420211,3.9648638,4.331007,4.673184,4.9489946,5.375903,5.8499565,0.29501837,0.29501837,1.3516991,3.0111964,4.699755,5.2713256,4.9454045,4.5321584,4.283118,0.776144,0.776144,0.7320477,1.1182399,1.9695147,2.6093085,2.8530736,2.9319298,3.0403705,-11.066519,11.066519,11.005053,10.088402,9.177147,7.9368043,6.8108582,6.1432157,5.935576,3.2853591,3.2853591,9.966063,17.308655,21.020056,19.752638,16.577238,14.058384,12.469501,25.097958,25.097958,28.036566,30.251854,29.917427,26.366608,22.663736,20.383451,19.307976
17073,0.9443591,0.6146711,0.70653266,0.7960692,0.9716246,-5.849558,5.849558,5.636853,7.5294833,10.438242,12.565718,13.193452,13.349423,13.66154,5.923791,5.923791,4.8648963,4.031478,3.6161203,3.2483206,2.8737338,2.6660576,2.6440606,23.887049,23.887049,17.05802,11.675732,8.427703,6.748516,5.9795213,5.8713365,6.0844197,6.582042,6.582042,4.6283484,3.81419,4.37584,4.920434,4.7861295,4.472167,4.259575,11.630289,11.630289,8.533279,5.8089705,4.319155,3.725987,3.401525,3.2058623,3.1751118,-8.805603,8.805603,7.6817656,7.789733,7.9661922,7.4900684,6.6947823,6.120918,5.929902,13.063234,13.063234,15.282063,17.359581,19.870031,19.46848,16.820831,14.342038,12.663807,37.909367,37.909367,29.706646,27.478462,27.54805,25.603497,22.635212,20.491777,19.39223
17081,0.94588476,0.61103666,0.69716656,0.79082215,0.9734133,19.037806,19.037806,13.866901,10.918347,10.971893,12.27906,12.937093,13.199975,13.574058,-2.5819929,2.5819929,3.1898646,3.486361,3.4830775,3.2662241,2.9301922,2.7085001,2.6664805,1.6967453,1.6967453,4.4452105,6.4141703,6.5787373,6.116372,5.742999,5.7581825,6.0209694,-3.8220105,3.8220105,4.251025,4.1857705,4.421038,4.835738,4.7597666,4.4783235,4.269426,-2.0090952,2.0090952,3.1936874,3.873508,3.76407,3.5605063,3.35563,3.1950383,3.17081,9.405015,9.405015,9.487466,9.119351,8.747668,8.042097,7.083519,6.3566675,6.0556364,-12.263446,12.263446,9.912828,11.197155,14.775835,16.618187,15.597008,13.855625,12.466997,-55.349106,55.349106,43.984165,36.118633,31.907799,28.2128,24.298641,21.461014,19.913614
17089,0.94199616,0.60854757,0.6940849,0.7814414,0.9711281,-23.714489,23.714489,18.63864,14.807671,12.909148,12.951522,13.183759,13.302722,13.612568,-0.60302204,0.60302204,0.93111336,1.6849416,2.3769057,2.695445,2.6670768,2.5863826,2.6057863,-10.313465,10.313465,7.956686,7.0685883,6.7282677,6.249495,5.843453,5.805415,6.035946,-0.42953432,0.42953432,1.023741,1.9649438,2.9760563,3.9391935,4.2942457,4.25576,4.1629314,-5.0512314,5.0512314,4.278434,4.0155354,3.8320422,3.6260495,3.4098175,3.231496,3.1897616,1.1730322,1.1730322,2.0129993,3.94314,5.6899962,6.4817476,6.367322,6.0313287,5.8996515,-15.398281,15.398281,12.449723,11.359688,13.202469,15.255392,14.974385,13.635193,12.396524,-19.295174,19.295174,19.156317,22.238977,24.683418,24.891663,22.972155,20.943005,19.696629
17097,0.94756603,0.60827947,0.69245535,0.8257041,0.9679259,-1.8849454,1.8849454,6.544742,9.559264,10.730344,11.807945,12.57262,12.986432,13.443941,-4.7341385,4.7341385,3.470108,2.7276378,2.6536798,2.753845,2.6944532,2.6035924,2.613473,-7.769761,7.769761,7.598597,7.310051,6.9904404,6.4965057,6.020696,5.8986807,6.076108,-3.183479,3.183479,2.6852999,2.4659414,2.8571725,3.651222,4.0975347,4.156137,4.115061,-3.204781,3.204781,3.8981423,4.1166444,4.0307317,3.8009207,3.5327926,3.3069181,3.2296538,-5.270557,5.270557,3.7721043,3.5652647,4.640346,5.6826334,5.9472394,5.8327127,5.8022346,7.35758,7.35758,8.905479,9.859014,11.657238,13.965165,14.330728,13.386621,12.308947,4.037628,4.037628,6.3654714,11.289943,17.03105,20.576162,20.912622,20.005642,19.25935
17105,0.94338036,0.6115915,0.70149,0.78055966,0.97253877,-22.98463,22.98463,18.543514,15.327881,13.538074,13.06177,13.126617,13.241375,13.557907,-1.0010291,1.0010291,2.4908772,2.9353547,2.9461741,2.933475,2.8068204,2.6696126,2.64735,0.6927705,0.6927705,1.4218256,3.033672,4.4727154,5.193378,5.384655,5.578111,5.907849,0.22412284,0.22412284,1.4195482,2.026896,2.5340366,3.3229537,3.8784626,4.041618,4.0586724,-1.7225403,1.7225403,1.8684855,2.4809666,3.0443516,3.295911,3.2954764,3.198063,3.1767044,2.7538536,2.7538536,4.3477545,4.645185,5.046769,5.7257504,5.9512606,5.844879,5.810151,-0.9673114,0.9673114,3.9615188,6.4494886,9.076871,12.07341,13.301144,12.917572,12.105071,-9.919857,9.919857,14.222067,15.486002,17.875023,20.410456,20.823944,20.02489,19.294626
17113,0.9468286,0.6107654,0.6977211,0.815251,0.968314,20.351757,20.351757,16.980288,15.118965,13.763913,13.195108,13.163563,13.246714,13.549164,-1.6831002,1.6831002,1.4990834,1.8382406,2.23425,2.5286899,2.6046,2.573098,2.5988784,0.2248647,0.2248647,0.5161758,1.4070162,2.9176865,4.1670375,4.8187385,5.274995,5.743872,-0.24442118,0.24442118,0.4576347,0.97536755,1.6937759,2.679808,3.4724941,3.8226302,3.946994,2.3663626,2.3663626,1.8343886,1.8928335,2.4057732,2.867401,3.0641513,3.083701,3.1190329,4.5048327,4.5048327,4.047428,4.080212,4.490486,5.2498603,5.668534,5.704642,5.7397714,7.906281,7.906281,6.381428,6.2083664,7.7693243,10.64303,12.388665,12.468113,11.901255,-46.21508,46.21508,38.831795,31.017824,26.093367,24.336573,22.827538,21.09801,19.859934
17121,0.94715977,0.61693984,0.7031401,0.7400828,0.9743691,3.7556982,3.7556982,7.6382647,10.452696,11.686959,12.231978,12.676022,12.995486,13.413594,-6.276174,6.276174,4.388589,3.2131767,2.7757726,2.7247844,2.688544,2.61539,2.6188264,-1.9548719,1.9548719,2.209512,2.205299,2.8597007,3.8707688,4.588315,5.1294484,5.6557646,-3.519647,3.519647,2.5300598,1.9023937,1.910047,2.5624568,3.3116703,3.7171266,3.8892436,0.014368357,0.014368357,0.74274635,1.2588617,1.8702513,2.4813685,2.8404822,2.9683352,3.0596497,3.0617583,3.0617583,3.407423,3.6834393,4.1097198,4.8756084,5.4226365,5.5761957,5.6735954,-13.015743,13.015743,9.871959,7.965918,7.970154,10.044268,11.845795,12.178321,11.770243,21.751057,21.751057,27.632805,29.389694,27.476467,25.624987,23.721672,21.67222,20.191755
17129,0.94375044,0.6116668,0.7018049,0.80918896,0.9695009,-26.509144,26.509144,20.37059,16.36369,14.399023,13.505671,13.266454,13.27189,13.538897,-1.3666109,1.3666109,2.1728616,2.5394883,2.5849924,2.6437848,2.6537,2.6028628,2.612614,3.320778,3.320778,3.5627465,3.3138838,3.326088,3.91968,4.5329556,5.0689006,5.609024,-0.13865948,0.13865948,1.4170474,1.8672948,1.9978772,2.4987485,3.1981637,3.6362035,3.8434043,2.9087029,2.9087029,2.3716445,1.9946518,2.049973,2.4375482,2.7725646,2.924945,3.0346472,-2.978264,2.978264,3.5274549,3.7737544,4.052786,4.6897035,5.2638125,5.486086,5.6251135,1.673826,1.673826,3.5009794,4.9285293,6.1953545,8.618611,10.884933,11.664797,11.522535,26.001446,26.001446,34.1456,35.82114,33.087105,29.428045,26.029715,23.003166,20.91744
17137,0.94727284,0.6159058,0.70065486,0.74533176,0.97530967,12.842618,12.842618,14.406897,14.896269,14.350244,13.69883,13.403108,13.343556,13.567465,3.5732553,3.5732553,3.7711444,3.5828667,3.2503526,3.0147436,2.852347,2.709099,2.66645,12.101044,12.101044,9.787627,7.463772,5.731291,5.093972,5.072863,5.3118434,5.7150292,3.943163,3.943163,3.0926366,2.5804157,2.323171,2.5524275,3.1397364,3.5783286,3.8073332,4.3643374,4.3643374,4.380272,3.767583,3.1488912,2.9751124,3.0204673,3.0440125,3.0918605,-2.5359964,2.5359964,2.160839,2.4574447,3.07609,3.986052,4.8188496,5.2422047,5.4967346,5.5046763,5.5046763,5.0390677,5.03485,5.7335134,7.8155203,10.190294,11.258936,11.320692,27.921904,27.921904,29.608334,31.84013,31.820347,29.559256,26.507013,23.434717,21.201286
17145,0.94772345,0.614165,0.70455205,0.80573905,0.9708228,11.02682,11.02682,9.738925,10.623286,11.7434845,12.330056,12.697626,12.979943,13.37504,-0.12570718,0.12570718,0.6358955,1.4838358,2.0977004,2.4240706,2.558797,2.5666769,2.5954995,2.4859707,2.4859707,3.3988853,4.3877287,4.5282264,4.563891,4.794837,5.1542563,5.6226597,6.6571054,6.6571054,6.301797,5.2335005,4.0670323,3.4804544,3.5636032,3.7703447,3.897812,-0.8591361,0.8591361,1.1475346,1.7951112,2.164311,2.4584837,2.7400794,2.897826,3.0161018,-0.63180673,0.63180673,1.018057,1.5227029,2.2787256,3.3443103,4.3821397,4.991888,5.3619146,1.6170524,1.6170524,1.7857943,2.619059,3.9427712,6.3440604,9.128423,10.646337,11.00761,-36.23172,36.23172,29.904385,28.612034,29.214245,28.424992,26.217539,23.459738,21.279682
17153,0.94667965,0.61374664,0.6996686,0.7528991,0.97351986,-6.2356405,6.2356405,9.68347,11.118455,11.94644,12.409174,12.721693,12.981759,13.365459,-1.3290861,1.3290861,1.6190752,1.7811673,2.0795028,2.3530235,2.5082853,2.5409422,2.5817437,-6.62621,6.62621,6.5462275,6.1212544,5.5737553,5.1507444,5.081474,5.2808337,5.672673,-5.5368123,5.5368123,6.0351706,5.874049,4.9691887,4.128934,3.9014344,3.9328513,3.9766314,-4.187372,4.187372,3.806335,3.2794185,2.9298847,2.8211355,2.899105,2.9701538,3.049166,14.738935,14.738935,11.00705,7.59716,5.484454,4.836575,5.033949,5.28625,5.4988084,-26.051271,26.051271,17.867392,11.688941,8.40877,8.144821,9.711575,10.843289,11.093535,-35.47229,35.47229,27.61207,25.18171,26.054232,26.602901,25.450056,23.215773,21.218958
17161,0.94832045,0.6142719,0.7015156,0.7346051,0.9753621,-5.6811113,5.6811113,7.729661,9.370707,10.718682,11.668423,12.305052,12.754639,13.239193,-1.5696132,1.5696132,1.3439736,1.3961465,1.698293,2.0715647,2.3387382,2.4510689,2.5347273,-3.2772164,3.2772164,3.7648275,4.435409,4.763227,4.79395,4.9012713,5.1761236,5.607515,-4.1447473,4.1447473,3.9185724,4.2961764,4.3041997,3.9286644,3.8182738,3.8871489,3.9518418,-2.5324275,2.5324275,3.4891853,3.6817741,3.406919,3.1380088,3.0648623,3.0530336,3.0892608,-11.898832,11.898832,9.198575,7.5409665,5.995397,5.1854553,5.1744246,5.3378377,5.517057,-8.410375,8.410375,8.497705,8.550134,7.660055,7.753575,9.311799,10.566579,10.944805,7.642085,7.642085,8.748696,12.755093,17.915194,21.884392,23.07196,22.122868,20.724836
17170,0.9477167,0.6072661,0.6953212,0.78393346,0.96884656,0.72548467,0.72548467,4.0436773,6.580912,8.74627,10.431555,11.594732,12.366636,13.028637,4.1447926,4.1447926,3.3571992,2.6407776,2.2942848,2.3081522,2.4289694,2.489762,2.5515435,3.8443444,3.8443444,3.5896707,3.7916222,4.209004,4.4688187,4.714058,5.062437,5.5363812,5.71607,5.71607,4.5233264,4.1324453,4.0896254,3.8606231,3.7869287,3.8647015,3.937916,-3.0600252,3.0600252,3.3559647,3.55197,3.4629617,3.2367058,3.127896,3.0867732,3.105413,-3.4846735,3.4846735,4.0440974,4.863449,4.9448204,4.7735653,4.956482,5.215425,5.449343,10.123704,10.123704,10.694887,10.369217,9.218121,8.629658,9.599853,10.640643,10.971184,28.614182,28.614182,21.66,17.778252,18.449917,21.157312,22.507236,21.879147,20.641525
17178,0.94945514,0.61860627,0.70451576,0.7986436,0.97405225,-4.8039875,4.8039875,4.635762,5.3532343,7.1236897,9.146192,10.775099,11.897162,12.769833,0.059626926,0.059626926,1.6810762,2.3442981,2.387609,2.3964791,2.4720213,2.5109458,2.5610778,-8.631815,8.631815,7.574286,6.352272,5.5695057,5.1584296,5.0471425,5.211975,5.597463,6.405431,6.405431,7.98269,7.516448,6.3939195,5.258648,4.552373,4.258383,4.1365337,-2.9221272,2.9221272,2.5148516,2.6569526,2.895037,2.9542742,2.9870172,3.0156713,3.0684886,1.6601487,1.6601487,3.226716,4.2191563,4.6595936,4.692142,4.9025235,5.174692,5.4221663,2.6125,2.6125,8.341073,10.621891,10.365572,9.553614,10.016141,10.802467,11.045796,-4.266749,4.266749,7.2867804,10.305334,13.692483,17.92482,20.64187,20.957918,20.212406
17186,0.9452376,0.6217858,0.7036624,0.7951421,0.973229,-3.360441,3.360441,5.731445,6.485493,7.370876,8.906287,10.4747305,11.679082,12.633452,2.2721403,2.2721403,1.9609021,2.0329075,2.1509974,2.2542338,2.3856144,2.4635212,2.5353212,2.2983181,2.2983181,2.9312668,3.8082101,4.3135304,4.546878,4.736021,5.0417027,5.4991665,-1.4531435,1.4531435,2.2631984,3.7272472,4.507769,4.4554024,4.209754,4.099755,4.05978,2.2007384,2.2007384,1.8071815,1.9022405,2.2875006,2.5872564,2.7848282,2.9087932,3.0123613,-8.18367,8.18367,6.5133,5.5472803,5.1810236,4.942357,5.0013475,5.2067604,5.43023,9.756887,9.756887,7.997254,8.337783,8.878855,8.85014,9.575157,10.524081,10.896083,10.124323,10.124323,12.912411,13.541128,14.696572,17.647047,20.200727,20.717968,20.11518
17194,0.944251,0.6079981,0.6998799,0.8322403,0.9671667,25.249805,25.249805,22.826609,18.219805,14.23622,12.406733,12.146179,12.467203,13.004145,-3.939142,3.939142,3.2742243,2.772175,2.5112255,2.4194372,2.4541771,2.4931967,2.54794,-0.61242247,0.61242247,2.7478688,3.7909272,4.3118734,4.5527515,4.7324257,5.025327,5.477792,-12.492927,12.492927,10.260475,8.153803,6.810099,5.7234526,4.902604,4.4612513,4.243979,3.8723695,3.8723695,4.5022025,4.0911655,3.5819652,3.2732513,3.1328075,3.082497,3.097843,3.3633099,3.3633099,3.5653043,3.989695,4.3478003,4.523535,4.7708955,5.0752,5.3564706,-9.898804,9.898804,8.559733,8.118826,8.40463,8.555549,9.324261,10.334844,10.787936,-20.582268,20.582268,19.682716,17.996326,16.984962,18.274946,20.233442,20.703392,20.126299
17202,0.941999,0.6207559,0.7036562,0.82767373,0.97083783,-27.985409,27.985409,24.75042,21.595058,17.597717,14.613285,13.32596,13.050262,13.282252,3.8269417,3.8269417,3.1153946,2.745081,2.5253549,2.4274378,2.4489675,2.4867618,2.5426366,9.609296,9.609296,7.2780027,5.8202577,5.1844172,4.939657,4.9036956,5.092528,5.4971447,5.4117727,5.4117727,5.4729757,5.8831587,5.886253,5.431357,4.840106,4.454758,4.2471085,7.0169296,7.0169296,6.4112616,5.6113005,4.685235,3.9498987,3.5057578,3.2771072,3.1960137,-1.7351662,1.7351662,1.6405638,2.2250097,3.083909,3.76686,4.3377447,4.832836,5.2245874,13.346396,13.346396,11.921941,10.500458,9.662684,9.199537,9.568335,10.39753,10.805344,-7.96296,7.96296,12.418499,14.980583,15.873316,17.464338,19.599062,20.35461,19.968655
