timestamp,thumb,index,middle,ring,pinky,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,ch_8,ch_9,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16
72570,0.0,1.0,1.0,1.0,1.0,-0.066662274,1.4116986,-0.5267357,-0.73009974,6.1727586,-0.15811478,-1.5182934,-1.1388493,2.315987,2.906094,0.8211233,-0.83687043,0.8615725,0.8920117,0.80775505,0.85852504
72578,0.0,1.0,1.0,1.0,1.0,1.1172768,2.3231409,2.3839233,-0.20271966,3.6758392,2.330814,2.7245421,17.6525,-0.6184316,2.2293391,1.5637099,-1.5824419,1.5550268,1.4812559,1.5400361,1.5508945
72586,0.0,1.0,1.0,1.0,1.0,1.154657,-1.234423,0.9121555,3.864845,-9.752759,2.3010497,-7.9501033,17.632175,-0.48058864,4.4516096,1.7603686,-1.7141424,1.7335829,1.6648145,1.6980878,1.7033125
72594,0.0,1.0,1.0,1.0,1.0,0.24000467,-2.4705753,-0.52665156,2.1895955,7.458409,-0.7716369,-11.493217,3.0137012,-2.383368,0.42576694,0.45089272,-0.47696415,0.4282152,0.48057905,0.43714818,0.44054094
72602,0.0,1.0,1.0,1.0,1.0,0.68994486,-0.08566997,-0.112517215,-0.8170347,12.661905,0.71962965,11.183013,3.4172828,-1.366969,-4.6003313,-0.1913639,0.045871645,-0.16395546,-0.11134597,-0.13406804,-0.16383855
72610,0.0,1.0,1.0,1.0,1.0,0.8218532,1.1226665,0.40289366,-4.4115324,2.3807676,0.7223204,0.047015924,7.705381,0.08908674,9.008575,-0.4216929,0.37098262,-0.40123212,-0.4092619,-0.4363316,-0.44951874
72618,0.0,1.0,1.0,1.0,1.0,-0.52268744,0.81371105,-0.579351,-7.7430725,6.048806,-6.265179,-7.6292186,-24.196129,-2.069152,10.145006,-1.4670773,1.5642793,-1.5194542,-1.5063661,-1.5297052,-1.5262843
72626,0.0,1.0,1.0,1.0,1.0,-0.3549555,0.20011643,0.74045706,0.70402,1.1768073,-5.511332,-6.831425,-15.533274,1.6753203,-7.4413853,-1.0998043,1.2159636,-1.1733798,-1.1696253,-1.184931,-1.1528887
72634,0.0,1.0,1.0,1.0,1.0,-0.7756009,-0.26829672,0.18268009,4.3339143,-10.956092,1.519782,12.749272,8.197518,1.9841962,-7.251685,0.28027707,-0.1448386,0.19825448,0.22809967,0.24480572,0.25637427
72642,0.0,1.0,1.0,1.0,1.0,-0.022591906,0.1556782,-1.6694394,-0.6050106,-9.579208,2.0132186,12.339068,-1.965152,-1.7393088,2.6937115,1.1916481,-1.1499344,1.186035,1.221724,1.2661387,1.2148935
72650,0.0,1.0,1.0,1.0,1.0,1.6716624,1.6544416,1.9313624,-4.609031,6.131164,-3.2112732,-4.5927753,-9.290433,-1.4359058,5.0356293,0.9293228,-0.9900163,0.970918,0.9447075,0.9855154,0.9499135
72658,0.0,1.0,1.0,1.0,1.0,-3.3274262,0.49158412,2.7198555,0.3001741,-2.2072408,0.19231817,0.90887064,3.7352784,3.9925728,0.22824457,-0.28120363,0.26955208,-0.2576765,-0.34075624,-0.3057509,-0.24263053
72666,0.0,1.0,1.0,1.0,1.0,-3.0288308,-1.5608438,-0.26277676,1.9077182,-2.7885044,5.6379952,-15.917298,15.954001,3.6312537,1.2705511,-1.5022554,1.415222,-1.5310279,-1.5236584,-1.5243597,-1.4629884
72674,0.0,1.0,1.0,1.0,1.0,3.0111132,-0.4428409,-2.103198,0.75907016,7.6329207,-2.3148735,42.191074,-33.807346,-1.7172596,-5.0344796,-1.123368,1.0106093,-1.1225477,-1.0500449,-1.0925897,-1.1367944
72682,0.0,1.0,1.0,1.0,1.0,2.5458765,0.08906201,-2.2685013,5.0321703,3.3872836,1.3599463,26.672487,-5.583052,-3.4296887,-10.977263,-0.30762282,0.19344878,-0.21975714,-0.23140137,-0.25219887,-0.31964803
72690,0.0,1.0,1.0,1.0,1.0,1.1623689,0.06897311,-0.6143533,2.9274151,6.559419,6.4637666,-52.99287,56.021214,-2.9294455,-7.056398,0.0718965,-0.14750656,0.13177834,0.072994,0.10473831,0.09555267
72698,0.0,1.0,1.0,1.0,1.0,2.3958585,1.503466,0.019337915,-3.641654,-5.887426,-6.3982186,-7.806769,-5.198633,-1.6584873,-1.1815679,0.5728008,-0.4411518,0.58394015,0.53777874,0.56477594,0.60623896
72706,0.0,1.0,1.0,1.0,1.0,-0.68228984,0.74675053,2.4577692,-5.0506034,-20.473248,-6.227529,36.141113,-32.554947,-3.3107657,14.145981,0.42390677,-0.18002215,0.36332077,0.34166965,0.36687315,0.3906674
72714,0.0,1.0,1.0,1.0,1.0,-2.7419405,-2.4376311,-0.017839026,-1.3396357,10.564097,1.0007342,-19.145308,-1.5071336,0.22410025,0.49056104,0.66178304,-0.5042895,0.5899937,0.6339219,0.61579555,0.59437877
72722,0.0,1.0,1.0,1.0,1.0,-1.345367,-2.1171815,-1.017519,0.6673053,21.563818,-1.4060621,-27.025322,3.7545393,5.846993,-5.610694,1.0745313,-1.0064191,1.0293864,1.0864651,1.0678402,1.0470966
72730,0.0,1.0,1.0,1.0,1.0,0.3269887,0.73757905,2.5239022,-0.07812491,3.813004,-4.4438457,38.258087,-10.216059,4.0409193,5.458862,0.8946342,-0.8807257,0.86600107,0.88512427,0.9156009,0.9133994
72738,0.0,1.0,1.0,1.0,1.0,0.51925987,1.3771168,1.4936532,-1.3644427,2.8298101,2.4521728,17.832832,-2.7393675,-0.61694115,3.856794,-0.2992031,0.18439877,-0.23732376,-0.2262423,-0.27597928,-0.2584024
72746,0.0,1.0,1.0,1.0,1.0,-2.644924,2.379651,1.6810092,-3.273977,-9.60409,3.3694365,0.6201436,-14.542569,-2.757787,9.270383,-1.945989,1.8244934,-1.8793819,-1.8814458,-1.9423323,-1.9257915
72754,0.0,1.0,1.0,1.0,1.0,-0.36718664,2.0043397,-1.006428,3.0681803,-18.835371,2.1868258,8.434842,-6.4048495,-0.43573582,-7.184834,-0.7737985,0.71792364,-0.7578949,-0.7972805,-0.7221819,-0.71083367
72762,0.0,1.0,1.0,1.0,1.0,2.5128682,-1.1813422,-4.342326,6.2205987,-1.5418209,0.66193783,-3.4570138,14.8846445,2.2162995,-16.092821,0.9351173,-0.98197466,0.9508356,0.89051867,0.9521046,0.9597178
72770,0.0,1.0,1.0,1.0,1.0,0.6660115,-1.868936,-3.3655143,1.8413103,10.683494,-3.9680684,4.815219,-0.5355737,0.3569573,-9.336242,0.9510933,-0.9663822,0.9372172,0.9077539,0.88278466,0.8577472
72778,0.0,1.0,1.0,1.0,1.0,0.8907699,0.78489053,-1.5861071,-2.741762,0.016135568,0.054587916,-2.3457336,-3.7965193,-4.0089526,-3.0368779,-0.23228766,0.20411952,-0.28978065,-0.26893023,-0.25635245,-0.2900139
72786,0.0,1.0,1.0,1.0,1.0,1.7697645,-0.43253526,-1.2143313,-5.3434496,6.042813,-0.7244469,-4.5961547,-1.466563,-3.3573632,-1.0209488,-1.2755096,1.2996682,-1.2924491,-1.251303,-1.2759084,-1.2680228
72794,0.0,1.0,1.0,1.0,1.0,0.18590234,-0.7288586,2.1232634,-1.7489085,7.226717,-2.8004074,-10.656476,-4.6041117,1.0116974,0.048412554,0.10054996,0.009168298,0.09788698,0.16915792,0.061741613,0.09650982
72802,0.0,1.0,1.0,1.0,1.0,0.16421865,-0.649319,3.487826,0.6201692,-10.583567,0.4508901,-16.910912,4.8125725,3.547594,13.737743,0.960174,-0.9252377,0.97025394,1.0406616,0.96891296,1.0130352
72810,0.0,1.0,1.0,1.0,1.0,1.4390957,-2.1447244,-1.0305998,2.8908544,0.70273083,3.1355975,-6.3829374,15.35734,3.679935,4.798088,0.28405577,-0.31528744,0.31509754,0.30882725,0.36648685,0.3777141
72818,0.0,1.0,1.0,1.0,1.0,-1.3078408,-1.1283259,-1.8763515,5.636628,25.422335,4.575299,-10.305121,12.254911,1.3593972,-13.334226,-0.42031434,0.4272516,-0.42090735,-0.5049878,-0.38266495,-0.421255
72826,0.0,1.0,1.0,1.0,1.0,-3.070414,1.3286849,0.30976927,0.71443766,1.5213708,1.6424388,12.557679,-9.485176,-2.3986263,-0.13481444,-0.7764145,0.70948327,-0.765175,-0.8099808,-0.78250504,-0.8125431
72834,0.0,1.0,1.0,1.0,1.0,-0.16745935,1.8740116,2.1686184,0.3658458,-12.213178,-0.06395784,7.521491,-7.783682,-2.8966563,5.076432,-0.20876153,0.021265786,-0.17414519,-0.17020454,-0.1757012,-0.20669404
72842,0.0,1.0,1.0,1.0,1.0,-0.21115299,0.45865855,1.5578699,0.52256465,-2.1170506,-1.9990641,-3.9027805,-0.3669745,-1.1194822,4.424014,0.7647359,-0.9141331,0.7866729,0.77231467,0.78045726,0.7782859
72850,0.0,1.0,1.0,1.0,1.0,-1.0258772,0.27720627,-1.575401,-3.79922,10.634833,-3.0281508,11.309283,-8.544915,0.6602834,1.733365,1.7458985,-1.6789477,1.7544557,1.719072,1.7185858,1.7429931
72858,0.0,1.0,1.0,1.0,1.0,0.82677686,2.5465941,0.22857174,-5.457011,10.742307,0.39384016,7.8556633,-10.983754,1.2179208,-8.487723,1.5935775,-1.3621982,1.6057516,1.5740895,1.593113,1.5905887
72866,0.0,1.0,1.0,1.0,1.0,2.5783296,2.8389614,2.2459254,-3.3870983,-22.476978,0.44189128,4.67474,-6.139126,1.453681,-4.9812927,-0.71299434,0.8668531,-0.73978436,-0.7112701,-0.72198004,-0.72898376
72874,0.0,1.0,1.0,1.0,1.0,2.9823337,-1.5398984,-1.3365953,3.2913773,-12.893113,-1.2932783,-9.222578,24.904154,3.3250134,0.98756826,-2.7722533,2.768282,-2.809237,-2.7515335,-2.7941635,-2.8168273
72882,0.0,1.0,1.0,1.0,1.0,0.8472892,-1.9138429,-1.3511667,2.7408874,3.7943397,-1.1695455,-17.392336,10.765505,-0.6907264,0.3546724,-1.2170537,1.239585,-1.291734,-1.1968958,-1.2767634,-1.2598261
72890,0.0,1.0,1.0,1.0,1.0,-0.8143881,0.05628442,0.34403372,0.5985826,-5.6457977,0.92659354,-18.39926,-26.889034,-5.568696,-6.3092003,1.2212737,-1.1294435,1.1526742,1.2244533,1.1572099,1.222668
72898,0.0,1.0,1.0,1.0,1.0,-1.5385339,-2.0400221,-0.93975985,5.2097583,7.084754,1.6765486,-10.590759,3.5435476,-1.7976344,-11.002536,0.7508826,-0.7856729,0.82195556,0.74301386,0.7785948,0.8128983
72906,0.0,1.0,1.0,1.0,1.0,-3.550835,-1.755521,-0.4328251,3.239734,35.742325,3.9394305,14.858611,30.471945,3.5670714,-0.017592547,0.23119928,-0.29362148,0.28338215,0.18946785,0.29480135,0.22648086
72914,0.0,1.0,1.0,1.0,1.0,-2.0528357,-0.93846744,-1.4951618,1.9682885,6.8682303,5.2795343,1.2651231,5.2797885,1.5940758,2.9371572,-0.8762496,0.8608829,-0.84728044,-0.9017533,-0.82816184,-0.89299226
72922,0.0,1.0,1.0,1.0,1.0,1.4289297,-0.54125476,1.4897522,-3.027535,-7.2946777,-0.9652711,-9.646287,-10.307919,-1.0773809,5.4725785,0.37456095,-0.48229927,0.4272424,0.40643656,0.4206834,0.4763353
72930,0.0,1.0,1.0,1.0,1.0,2.9286423,0.26144624,4.278513,-7.982829,12.571329,-4.836705,0.053814374,0.67036796,0.3164548,13.938953,2.3162673,-2.4452677,2.3252072,2.3194368,2.3290396,2.386914
72938,0.0,1.0,1.0,1.0,1.0,2.0065408,0.49330848,-1.7451335,-1.1172726,-8.236403,-1.3040992,9.244502,-0.27881172,-0.13083482,5.384347,0.124120966,-0.11455879,0.06763732,0.028651947,0.03662617,0.015461807
72946,0.0,1.0,1.0,1.0,1.0,0.6406081,1.7479228,-3.606836,9.200185,-8.660667,0.864694,-3.9023447,12.923729,-0.5193848,-21.627583,-0.52018934,0.57028216,-0.59282106,-0.5520593,-0.6008509,-0.6539174
72954,0.0,1.0,1.0,1.0,1.0,-0.86019695,1.4989319,0.1390799,6.3868585,-27.238016,-1.1146244,-9.846937,0.8561139,0.32200465,-6.974985,-0.32324925,0.34056276,-0.32774988,-0.23920342,-0.27271193,-0.36137214
72962,0.0,1.0,1.0,1.0,1.0,-1.5334244,0.7669652,1.1834029,-6.049243,-22.939642,-1.8241413,10.7026615,-29.849483,-0.29095834,4.6168275,-0.52546436,0.59028524,-0.51535493,-0.49274585,-0.49612144,-0.47422764
72970,0.0,1.0,1.0,1.0,1.0,-0.56576943,0.14633563,-0.34365302,-5.785621,21.536856,1.0775743,6.5221057,-16.894838,-0.36127162,-12.059596,-0.45644128,0.56819695,-0.4983616,-0.50465924,-0.5505064,-0.4166705
72978,0.0,1.0,1.0,1.0,1.0,-0.5143264,-1.3184618,-0.9555653,4.574585,18.344984,1.6723524,-0.4658897,9.473373,1.0985371,1.9069389,-1.1096382,1.173795,-1.1701213,-1.127643,-1.1824741,-1.1786604
72986,0.0,1.0,1.0,1.0,1.0,1.2507375,-1.3755884,-0.05734148,2.958607,-13.820442,3.1195714,7.671267,18.886965,-0.77541596,23.432003,-1.0672163,0.9875677,-0.95770925,-1.032728,-0.9851129,-1.0587788
72994,0.0,1.0,1.0,1.0,1.0,1.1336844,-2.3387883,-1.0376266,-1.007008,-2.3852303,2.445597,-15.216307,17.757498,-0.13238145,11.352343,0.53083277,-0.7614235,0.64302933,0.60527015,0.6662085,0.6605016
73002,0.0,1.0,1.0,1.0,1.0,-0.50445056,0.37830663,-0.27752057,0.10084209,14.815081,-1.5643098,-23.254875,10.224976,1.1685421,-15.770013,-0.4825163,0.33024415,-0.473575,-0.47394067,-0.42845517,-0.39068177
73010,0.0,1.0,1.0,1.0,1.0,-0.14775117,3.7852392,2.763569,0.4769614,-0.5997315,-2.3344846,-3.4283369,-5.837908,-0.19580556,-15.121897,-1.6874787,1.7763771,-1.6736895,-1.7870275,-1.7018158,-1.6829271
73018,0.0,1.0,1.0,1.0,1.0,-1.9332938,-1.0016088,1.5675707,-0.622366,2.7415729,-2.5517251,6.7398896,-21.966784,1.3898693,1.9781833,2.2844632,-2.0776403,2.2330813,2.2358928,2.2817008,2.2318373
73026,0.0,1.0,1.0,1.0,1.0,-3.5430286,-4.1960897,-2.1707811,4.1348987,-0.48607066,-3.4281406,2.7898252,0.32057372,2.5207253,-4.4639935,2.9267833,-2.8346741,2.9191508,3.0195827,2.950425,2.8367608
73034,0.0,1.0,1.0,1.0,1.0,0.5760161,0.0077838604,-0.5311834,2.350196,-4.705813,1.5910316,12.368425,3.7474825,-0.2153414,8.181931,-1.2622182,1.1626048,-1.2255974,-1.1572345,-1.2712231,-1.2610267
73042,0.0,1.0,1.0,1.0,1.0,3.3934505,0.95577645,0.38337234,-2.330174,3.0704577,4.8380375,7.048963,-6.961144,-2.1498973,13.827493,-1.6740518,1.5167538,-1.6863751,-1.6348634,-1.6910533,-1.5896605
73050,0.0,1.0,1.0,1.0,1.0,1.5637903,-1.3162702,-2.1383638,-0.8240147,-3.9110398,1.5233334,-14.125922,-1.5875412,-0.64655215,-1.7044127,0.05712665,-0.09503797,0.01806029,0.04060963,0.046817824,0.068273485
73058,0.0,1.0,1.0,1.0,1.0,0.12587477,0.3951022,-1.3200207,-1.4917433,-17.291721,-2.6361275,6.328723,-5.0145783,1.0322541,-7.368512,0.16691825,-0.056904066,0.124906756,0.105301745,0.10850473,0.10246194
73066,0.0,1.0,1.0,1.0,1.0,-0.9162607,1.2819912,-0.62524104,0.91402715,-13.964636,0.20803247,28.061272,1.3211626,-0.98665404,6.0316296,2.0436404,-1.9710785,2.043558,1.993759,1.9852933,2.0224009
73074,0.0,1.0,1.0,1.0,1.0,-1.2702184,1.6364771,0.72904456,-1.7858567,11.723322,3.2240503,-9.363157,-0.31371596,-2.9805725,3.5847952,1.4455576,-1.3689369,1.4567235,1.3929572,1.450271,1.4397241
73082,0.0,1.0,1.0,1.0,1.0,1.0535152,0.1866301,2.1987936,-3.6327224,16.073792,-1.2509876,-41.873203,5.256115,-0.98947334,-8.316168,-1.4939034,1.5601063,-1.5637054,-1.5250943,-1.4553459,-1.5107954
73090,0.0,1.0,1.0,1.0,1.0,1.7694658,-2.4921837,-0.017811734,1.8508611,9.804165,-5.3025765,-12.548073,10.795864,3.0302284,2.8756135,-2.4675562,2.4495394,-2.5700216,-2.4424012,-2.4420886,-2.47222
73098,0.0,1.0,1.0,1.0,1.0,-1.374585,-1.0217597,-1.2620132,1.4377096,4.927366,-2.4998634,26.173265,-10.44446,4.774485,1.0491486,-0.77865195,0.7686829,-0.75372803,-0.7600459,-0.7771126,-0.78066987
73106,0.0,1.0,1.0,1.0,1.0,-3.457273,1.0034249,1.140658,0.6760942,-22.900072,5.0320635,4.741729,-13.093752,3.9013255,-2.666409,1.1649286,-1.1515889,1.1917794,1.1287856,1.1381875,1.1052656
73114,0.0,1.0,1.0,1.0,1.0,1.066806,0.9602256,0.52059966,1.2741153,-0.15651526,0.639802,5.9061384,1.1544925,-0.17742173,2.065244,-0.50441957,0.49606746,-0.48219642,-0.52764565,-0.5179731,-0.55445284
73122,0.0,1.0,1.0,1.0,1.0,2.3723981,-1.0524958,-0.6362063,-1.2985364,13.567166,-2.696988,10.05163,11.430719,-1.3146096,0.23654594,-0.8727025,0.7213353,-0.74112225,-0.82594126,-0.86005425,-0.81440634
73130,0.0,1.0,1.0,1.0,1.0,-1.4337941,-0.95627224,-0.09908725,-2.015321,-3.1622133,2.1510184,-3.976333,2.8321948,-0.46660388,2.140998,0.0642912,-0.25635582,0.13916083,0.11944822,0.053583626,0.14221428
73138,0.0,1.0,1.0,1.0,1.0,1.0629996,2.191848,-0.9793235,1.144096,2.9266253,-0.8055727,1.1597112,-12.4561,-3.3442843,-3.2317908,-0.80870956,0.79975116,-0.8915087,-0.78012735,-0.8402419,-0.78591406
73146,0.0,1.0,1.0,1.0,1.0,1.8677351,0.37373716,-2.4198675,-1.2108959,-3.4759421,-3.7539775,-7.2587514,-10.452102,-3.369299,-7.099079,1.2994643,-1.151057,1.23097,1.3039895,1.3297291,1.3225875
73154,0.0,1.0,1.0,1.0,1.0,-2.453527,0.84816986,1.2642765,-3.312332,-4.7069893,-0.32846543,-2.0010147,-2.442961,-4.0782943,-1.9773966,2.7344053,-2.5817428,2.7050016,2.6986709,2.786913,2.7576408
73162,0.0,1.0,1.0,1.0,1.0,-1.3501278,0.9908855,3.9545524,-0.8547449,-8.118247,1.0149182,7.319719,0.25059643,-1.5690147,7.71179,0.6501646,-0.47841066,0.56214625,0.5631647,0.57091916,0.58001846
73170,0.0,1.0,1.0,1.0,1.0,1.8391858,-1.762963,1.1614181,0.76129496,0.3939988,-0.8647894,17.930918,-3.5667093,3.4860156,12.223356,-1.7346072,1.8832077,-1.813916,-1.805038,-1.8534347,-1.8283957
73178,0.0,1.0,1.0,1.0,1.0,1.8236026,-1.4085921,-1.1337416,3.185102,21.01507,1.0283376,7.488463,6.9194856,1.6761233,-0.5576047,-1.9639122,1.8279557,-1.8581913,-1.8758318,-1.8840914,-1.8648412
73186,0.0,1.0,1.0,1.0,1.0,1.7467831,-0.5636565,-0.6522393,0.5095526,4.125131,0.6149224,-23.965946,3.9918988,1.4064397,-10.820234,-1.6257696,1.4030144,-1.4591023,-1.5136045,-1.4987795,-1.5118135
73194,0.0,1.0,1.0,1.0,1.0,-1.9326222,0.07318145,0.08324985,-1.4321663,6.8833585,-0.34614444,-5.9852204,-6.8548737,3.8027158,-3.5960145,0.0017948812,-0.086539365,0.07791141,0.010355774,0.06986275,-0.046925355
73202,0.0,1.0,1.0,1.0,1.0,-1.6252817,2.1577547,-0.23993611,-1.6926087,1.8843093,0.5794911,3.2330391,0.63207376,1.5827758,3.6539407,1.1686503,-1.1862243,1.1408435,1.1441189,1.181972,1.064269
73210,0.0,1.0,1.0,1.0,1.0,1.2797369,3.483662,-0.5534202,-4.2118444,-15.798812,-0.58572775,-2.8696036,-0.801213,-1.8577116,4.215353,0.47332895,-0.46294996,0.38433656,0.4210228,0.39471614,0.4170167
73218,0.0,1.0,1.0,1.0,1.0,-0.6069602,-0.32107985,-1.5408489,1.1135069,-0.4898937,1.3179007,-2.6475997,2.7412179,-1.0045235,1.2117444,0.15241817,-0.15248366,0.1202161,0.082785696,0.05734572,0.17774934
73226,0.0,1.0,1.0,1.0,1.0,1.0583863,-1.4287033,0.16045032,2.698146,16.840574,-0.23336218,11.31319,7.4251547,-2.6576958,-4.056077,-0.99465275,1.0530385,-1.0014228,-1.0014338,-1.0426944,-0.9360132
73234,0.0,1.0,1.0,1.0,1.0,0.2382315,-0.01854424,0.62007827,3.6116645,-3.519184,-1.8264353,14.431493,-4.627431,-1.4342203,5.8995047,-0.40747988,0.4233782,-0.37693372,-0.3067166,-0.35164246,-0.3429753
73242,0.0,1.0,1.0,1.0,1.0,-0.5714252,1.144293,1.8554718,2.4297712,-19.369724,0.8840284,-1.9202533,1.200944,-2.2583647,8.871936,1.3730317,-1.412473,1.4321668,1.4739156,1.4600054,1.4309765
73250,0.0,1.0,1.0,1.0,1.0,0.27226543,1.456236,2.945999,-3.5606225,1.7092518,1.2876447,-2.208879,3.4357753,-4.2561183,0.35188916,0.90495425,-0.8860208,0.916256,0.89109045,0.89194167,0.9079751
73258,0.0,1.0,1.0,1.0,1.0,-2.074464,-2.5379143,-3.4423094,2.7798328,15.212594,0.69625425,5.691154,-8.318912,1.8517047,-10.352203,-0.8308356,0.85685337,-0.8682156,-0.8899244,-0.89495224,-0.8823938
73266,0.0,1.0,1.0,1.0,1.0,-0.7996827,-1.3858863,-2.0145438,3.6005485,18.689907,-1.2233696,10.839892,-5.2190056,-0.12407688,-12.447007,-0.23128073,0.26168257,-0.27536088,-0.30633327,-0.23545392,-0.28811637
73274,0.0,1.0,1.0,1.0,1.0,-0.12217311,-1.5560054,1.4638261,-7.1168146,-0.2181968,-1.1190019,-40.67842,4.745434,3.8629034,3.4183333,1.4505798,-1.3757904,1.3941844,1.364833,1.4466051,1.4039754
73282,0.0,1.0,1.0,1.0,1.0,-1.2653936,-0.7828722,-0.40989715,-6.380887,-9.330143,0.32152167,-22.287931,4.161175,7.7317667,5.164581,-0.85037965,0.9198968,-0.8595916,-0.8082329,-0.83631706,-0.82243985
73290,0.0,1.0,1.0,1.0,1.0,-0.6954719,3.3591607,-1.1807601,3.809688,2.2282736,1.11964,33.797306,-2.3795557,1.1162581,4.257033,-3.244028,3.2083216,-3.1389742,-3.1052334,-3.168429,-3.168164
73298,0.0,1.0,1.0,1.0,1.0,1.630887,0.8304095,-0.6823637,6.9516883,-2.966783,0.19785424,4.150275,-2.0021822,-0.7830059,7.4889474,-0.7643502,0.6582946,-0.71372914,-0.7412944,-0.747166,-0.80495644
73306,0.0,1.0,1.0,1.0,1.0,2.6728754,-1.4582705,0.15820819,0.8169669,7.545741,-1.4759156,3.0723965,-12.176533,-1.334713,8.653544,1.6055504,-1.7427632,1.5260522,1.5412223,1.5477878,1.552827
73314,0.0,1.0,1.0,1.0,1.0,1.5512844,-0.4069833,-0.9597185,0.2042675,-14.938388,2.4311094,-22.782152,9.899245,-1.9477476,-6.005487,1.106259,-1.2797148,1.1167281,1.0701339,1.092213,1.1764812
73322,0.0,1.0,1.0,1.0,1.0,-1.1665955,0.48582423,1.0074795,0.7540711,-17.7976,1.4005314,4.199243,18.2462,-2.1535363,-8.015706,1.4037824,-1.5140359,1.4866356,1.4728842,1.4570738,1.4725375
73330,0.0,1.0,1.0,1.0,1.0,-3.8388488,-0.122529596,2.5057635,-0.8235727,15.949719,-0.3495445,30.269678,0.0046898276,0.59578425,5.8811784,1.7737645,-1.7938015,1.830517,1.9262276,1.8600694,1.8055701
73338,0.0,1.0,1.0,1.0,1.0,-1.2350291,-0.15220496,-0.11720132,-0.28388914,-4.8794823,2.381674,-23.828169,4.1954355,3.5724032,-11.839664,-0.020151377,0.054913074,0.017453596,0.04374632,0.026299817,0.035251066
73346,0.0,1.0,1.0,1.0,1.0,0.108401045,0.8734753,-1.143192,2.6348145,-3.8796785,1.0268908,-7.8324614,-3.6487446,0.2688916,-8.534908,-0.41047552,0.48249346,-0.41892168,-0.51366323,-0.48345757,-0.4346746
73354,0.0,1.0,1.0,1.0,1.0,-1.3567508,-0.6843799,-2.609552,3.359031,35.600536,1.3390944,-15.737386,3.9046576,-0.3157002,0.9169412,-2.7670984,2.8839488,-2.8014483,-2.905519,-2.8529284,-2.8691194
73362,0.0,1.0,1.0,1.0,1.0,0.7793798,-0.35923395,0.4259916,-5.9389567,0.65440595,-3.47984,-4.0309434,-3.273256,-1.6920861,5.028296,-2.5232897,2.6907296,-2.6268966,-2.6404326,-2.620709,-2.6569014
73370,0.0,1.0,1.0,1.0,1.0,2.087262,-0.46671933,1.5365326,-7.2193923,-38.4997,-5.2711964,13.833958,-9.305167,-1.4962127,10.333333,1.0423139,-0.86409533,0.9197275,0.970171,0.96848565,0.9665466
73378,0.0,1.0,1.0,1.0,1.0,0.21948378,-2.3234658,-3.535766,2.9119537,-2.8673368,3.1705103,-9.927114,11.326123,1.8445716,-5.021274,0.9532313,-0.77590334,0.933197,0.99093246,1.0136003,1.0127316
73386,0.0,1.0,1.0,1.0,1.0,-0.52166855,-0.15570264,-2.226315,-0.034451354,-2.9229774,3.3895473,0.32242697,-8.011297,2.8930306,-10.491484,0.8025154,-0.67194414,0.86011755,0.88066304,0.88382125,0.8676719
73394,0.0,1.0,1.0,1.0,1.0,0.20677893,0.5051554,2.1264732,2.0542321,24.9042,0.21027125,-9.2939,3.721164,2.414537,-1.5136639,-0.14069971,0.20578066,-0.09768967,-0.12691283,-0.0994067,-0.082839906
73402,0.0,1.0,1.0,1.0,1.0,0.19006139,0.84000623,1.0915946,7.9585195,4.96266,1.6953049,-14.880043,22.721893,-1.0777055,8.4006815,-0.4363285,0.2587061,-0.3964577,-0.3971381,-0.40256858,-0.34198344
73410,0.0,1.0,1.0,1.0,1.0,-1.242806,0.69920176,-2.855132,5.009726,-34.882908,2.0971315,-6.7120323,4.8767915,-1.639037,-1.9907887,0.6964656,-1.1362118,0.78736055,0.7964553,0.7637892,0.7796534
73418,0.0,1.0,1.0,1.0,1.0,-0.43574294,-0.31045163,-0.08584348,-2.6875317,23.518555,-3.2300253,12.382488,-18.404093,-1.1550318,-14.354891,0.49856934,-0.8705912,0.5677383,0.54611033,0.5470398,0.5309491
73426,0.0,1.0,1.0,1.0,1.0,1.8345666,-0.04926345,3.3981516,-5.855514,21.349133,-5.2778587,3.5487072,-8.202781,0.089025594,5.744673,-1.1928382,1.1098094,-1.2123257,-1.212962,-1.2581431,-1.2417505
73434,0.0,1.0,1.0,1.0,1.0,-1.5414717,0.38645995,2.124351,0.34641197,10.962005,1.3543056,1.1158142,14.457472,1.0757939,7.8343925,-1.1475734,1.3653615,-1.1762004,-1.2315707,-1.2224187,-1.301681
73442,0.0,1.0,1.0,1.0,1.0,-2.6841335,0.20339783,0.35506395,1.1611122,-11.598166,2.4002576,14.625023,3.0994625,1.2360488,-4.202171,0.12214888,0.034190796,0.08936663,0.082421854,0.0948983,0.023752488
73450,0.0,1.0,1.0,1.0,1.0,0.35211867,-1.4312644,-1.8699268,0.1881936,-27.38626,0.30568424,-10.586991,1.3775339,2.9445236,-10.388863,0.40778002,-0.41363832,0.32698533,0.40139157,0.43084323,0.42100263
73458,0.0,1.0,1.0,1.0,1.0,1.1862692,-1.2492399,-1.2552581,2.2577062,17.096523,4.51184,-14.863991,15.831205,-0.6470672,-4.664915,1.4973475,-1.3909292,1.403339,1.420411,1.5445412,1.462338
73466,0.0,1.0,1.0,1.0,1.0,0.7185488,-2.3448966,0.21910071,-1.6228824,10.415568,4.5331316,-24.163797,6.0872664,-2.2678435,5.317142,0.43739304,-0.26941216,0.39387122,0.36806607,0.39269137,0.42859435
