timestamp,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,ch_8
64248,-245.26569,1238.242,-7363.514,2165.5042,-508.74805,-1636.4606,7310.9873,-455.7297
64252,-245.26569,1238.242,-7363.514,2165.5042,-508.74805,-1636.4606,7310.9873,-455.7297
64256,-313.01382,1311.2651,-7272.4976,2345.3462,-464.84924,-1683.444,7341.967,-528.7082
64260,-232.74872,1260.9066,-7322.8115,2241.4775,-491.06784,-1663.1039,7331.171,-475.57806
64264,-221.0364,1211.7328,-7376.1206,2113.715,-516.48175,-1624.4578,7295.006,-416.59183
64268,-221.0364,1211.7328,-7376.1206,2113.715,-516.48175,-1624.4578,7295.006,-416.59183
64272,-304.9225,1311.7345,-7293.7544,2339.6243,-470.07953,-1682.2594,7333.898,-542.3427
64276,-254.2511,1286.7452,-7341.2515,2275.564,-511.85495,-1665.965,7333.473,-501.9308
64280,-161.4243,1178.071,-7454.396,2021.5142,-535.4137,-1615.3383,7290.156,-365.6969
64284,-298.8875,1304.4031,-7286.892,2325.6543,-460.9153,-1682.7288,7326.7456,-517.77814
64288,-298.8875,1304.4031,-7286.892,2325.6543,-460.9153,-1682.7288,7326.7456,-517.77814
64292,-263.68353,1285.5159,-7305.6006,2304.532,-472.38177,-1683.5558,7333.898,-494.28647
64296,-171.23671,1188.8893,-7417.002,2062.373,-540.33105,-1625.7988,7299.32,-382.416
64300,-290.77383,1295.4847,-7286.9595,2299.3015,-486.2175,-1670.5247,7322.834,-557.4302
64304,-290.77383,1295.4847,-7286.9595,2299.3015,-486.2175,-1670.5247,7322.834,-557.4302
64308,-251.99356,1292.579,-7233.3823,2320.8933,-453.22632,-1693.2788,7333.7417,-547.7966
64312,-187.88876,1198.8582,-7387.788,2108.9094,-512.6596,-1644.4178,7308.1265,-400.16327
64316,-291.9585,1280.6655,-7332.646,2266.0422,-479.48962,-1665.7861,7323.549,-481.8142
64320,-291.9585,1280.6655,-7332.646,2266.0422,-479.48962,-1665.7861,7323.549,-481.8142
64324,-290.8409,1305.2078,-7296.682,2338.0596,-466.92795,-1689.0543,7344.0454,-505.01532
64328,-208.2512,1230.4188,-7384.413,2158.2844,-519.47687,-1647.7706,7322.856,-415.31775
64332,-148.79556,1154.557,-7455.402,1970.9321,-559.44183,-1595.4005,7288.367,-359.61722
64336,-294.5066,1308.1135,-7279.784,2346.218,-462.79288,-1692.6753,7347.443,-508.47983
64340,-294.5066,1308.1135,-7279.784,2346.218,-462.79288,-1692.6753,7347.443,-508.47983
64344,-219.80705,1250.2896,-7371.516,2204.1501,-528.3282,-1654.4985,7332.065,-441.26813
64348,-142.02298,1158.7815,-7465.393,1972.6755,-574.641,-1593.8582,7297.308,-362.83588
64352,-293.1208,1309.5887,-7275.627,2346.5532,-458.1437,-1692.2283,7345.0293,-525.4225
64356,-293.1208,1309.5887,-7275.627,2346.5532,-458.1437,-1692.2283,7345.0293,-525.4225
64360,-237.64375,1269.5344,-7360.0493,2242.4612,-495.67227,-1668.9824,7342.28,-468.3361
64364,-143.52055,1160.9496,-7453.502,1989.1488,-550.7917,-1608.2527,7300.482,-344.44037
64368,-295.08774,1313.5897,-7275.314,2342.664,-455.52856,-1692.273,7344.962,-530.85394
64372,-295.08774,1313.5897,-7275.314,2342.664,-455.52856,-1692.273,7344.962,-530.85394
64376,-255.41339,1266.9863,-7293.039,2276.771,-479.42258,-1679.7113,7341.632,-473.83463
64380,-161.08902,1167.387,-7452.116,2022.0059,-545.2485,-1618.0204,7305.4443,-348.95544
64384,-194.28136,1198.7911,-7429.6753,2063.267,-539.3476,-1615.6958,7300.5044,-401.32556
64388,-298.82047,1302.168,-7289.15,2322.6367,-470.25836,-1683.3546,7343.755,-533.89374
64392,-159.94908,1186.4977,-7424.713,2060.451,-520.5498,-1634.516,7313.4683,-393.88245
64396,-159.94908,1186.4977,-7424.713,2060.451,-520.5498,-1634.516,7313.4683,-393.88245
64400,-184.4913,1174.5171,-7438.482,2017.0885,-539.9287,-1609.7502,7299.6104,-374.88345
64404,-299.66983,1292.4896,-7295.4307,2297.6028,-479.15436,-1675.9115,7341.341,-504.03183
64408,-167.68279,1204.7367,-7365.2573,2103.1204,-526.8083,-1643.1438,7322.8784,-450.72293
64412,-167.68279,1204.7367,-7365.2573,2103.1204,-526.8083,-1643.1438,7322.8784,-450.72293
64416,-126.24265,1155.2052,-7426.792,1983.4044,-548.6683,-1605.5706,7292.659,-391.33435
64420,-279.15094,1267.7909,-7305.891,2263.0918,-468.80548,-1669.3624,7326.8125,-487.44684
64424,-207.37949,1226.2614,-7404.485,2151.6013,-511.20676,-1652.2856,7325.2925,-422.60443
64428,-207.37949,1226.2614,-7404.485,2151.6013,-511.20676,-1652.2856,7325.2925,-422.60443
64432,-164.08415,1158.6921,-7482.4478,1967.177,-567.91315,-1594.3947,7290.7144,-330.22467
64436,-259.9061,1256.481,-7338.9272,2218.3882,-498.3545,-1648.9105,7320.956,-466.54797
64440,-282.45898,1295.5966,-7275.2915,2341.0994,-460.02124,-1694.7316,7345.901,-534.13965
64444,-139.83252,1156.2781,-7482.716,1967.3558,-549.96466,-1607.1575,7298.1353,-340.14883
64448,-139.83252,1156.2781,-7482.716,1967.3558,-549.96466,-1607.1575,7298.1353,-340.14883
64452,-234.11217,1240.4324,-7375.6284,2164.096,-507.0717,-1644.4625,7315.9717,-449.8512
64456,-281.78845,1295.9541,-7257.1196,2340.0264,-469.25253,-1694.7316,7351.3325,-545.29315
64460,-146.60509,1154.2441,-7470.02,1988.2771,-554.2562,-1608.588,7305.3325,-344.26157
64464,-146.60509,1154.2441,-7470.02,1988.2771,-554.2562,-1608.588,7305.3325,-344.26157
64468,-206.64188,1203.3732,-7354.0815,2111.5247,-522.852,-1630.4927,7312.7534,-437.82596
64472,-295.423,1299.0164,-7299.2305,2337.4336,-475.3769,-1688.1602,7352.8745,-521.89087
64476,-208.47472,1260.8843,-7269.771,2271.2502,-487.1339,-1678.7725,7346.5044,-513.956
64480,-211.3581,1189.247,-7428.1777,2057.6123,-547.3719,-1611.4713,7309.244,-386.037
64484,-211.3581,1189.247,-7428.1777,2057.6123,-547.3719,-1611.4713,7309.244,-386.037
64488,-285.99057,1287.5946,-7272.6094,2321.8323,-472.44882,-1678.4819,7345.7666,-551.05994
64492,-268.5115,1283.5713,-7339.039,2297.29,-513.6878,-1667.306,7357.1885,-523.679
